exception_id,village_code,village_name,district_name,city_name,exception_type,verification_status,postal_code_candidate,postal_candidates,pos_indonesia_observed,review_required,reason
POSTAL-3206392003,32.06.39.2003,SUKARATU,SUKARESIK,KAB. TASIKMALAYA,unresolved_do_not_guess,review_required,,46418;46419;46459,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3206392004,32.06.39.2004,BANJARSARI,SUKARESIK,KAB. TASIKMALAYA,unresolved_do_not_guess,review_required,,46418;46419;46459,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3206392005,32.06.39.2005,TANJUNGSARI,SUKARESIK,KAB. TASIKMALAYA,unresolved_do_not_guess,review_required,,46418;46419;46459,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3206392006,32.06.39.2006,SUKAPANCAR,SUKARESIK,KAB. TASIKMALAYA,unresolved_do_not_guess,review_required,,46418;46419;46459,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3206392007,32.06.39.2007,SUKARESIK,SUKARESIK,KAB. TASIKMALAYA,unresolved_do_not_guess,review_required,,46418;46419;46459,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3206392008,32.06.39.2008,MARGAMULYA,SUKARESIK,KAB. TASIKMALAYA,unresolved_do_not_guess,review_required,,46418;46419;46459,,yes,No automatic selection: Kodepos.dev does not corroborate exactly one local source.
POSTAL-3207012012,32.07.01.2012,PANYINGKIRAN,CIAMIS,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46211,46211;46218,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207052001,32.07.05.2001,CIDOLOG,CIDOLOG,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46352,43384;46352,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207052002,32.07.05.2002,JANGGALA,CIDOLOG,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46352,46352;46483,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207052003,32.07.05.2003,HEGARMANAH,CIDOLOG,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46352,45367;46352,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207052004,32.07.05.2004,JELEGONG,CIDOLOG,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46352,40356;46352,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207052005,32.07.05.2005,CIPARAY,CIDOLOG,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46352,43384;46352,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207052006,32.07.05.2006,SUKASARI,CIDOLOG,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46352,46293;46352,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207092014,32.07.09.2014,SINDANGSARI,KAWALI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46253,46253;46595,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207092016,32.07.09.2016,SELASARI,KAWALI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46253,46252;46253,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207102012,32.07.10.2012,KARANGPANINGAL,PANAWANGAN,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46255,46255;46286,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207132003,32.07.13.2003,TANJUNGSARI,RAJADESA,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46254,46254;46256,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207132007,32.07.13.2007,SUKAJAYA,RAJADESA,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46254,46254;46286,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207152001,32.07.15.2001,RANCAH,RANCAH,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46387,46292;46387,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207152002,32.07.15.2002,KIARAPAYUNG,RANCAH,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46387,46292;46387,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207152003,32.07.15.2003,CILEUNGSIR,RANCAH,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46387,46292;46387,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207152004,32.07.15.2004,CISONTROL,RANCAH,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46387,46292;46387,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207152005,32.07.15.2005,SITUMANDALA,RANCAH,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46387,46292;46387,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207152006,32.07.15.2006,KAWUNGLARANG,RANCAH,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46387,46292;46387,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207152007,32.07.15.2007,PATAKAHARJA,RANCAH,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46387,46292;46387,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207152008,32.07.15.2008,BOJONGGEDANG,RANCAH,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46387,46292;46387,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207152009,32.07.15.2009,KARANGPARI,RANCAH,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46387,46292;46387,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207152010,32.07.15.2010,DADIHARJA,RANCAH,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46387,46292;46387,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207152011,32.07.15.2011,JANGALAHARJA,RANCAH,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46387,46292;46387,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207152012,32.07.15.2012,GIRIHARJA,RANCAH,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46387,46292;46387,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207152013,32.07.15.2013,WANGUNSARI,RANCAH,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46387,46292;46387,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207162001,32.07.16.2001,TAMBAKSARI,TAMBAKSARI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46388,46293;46388,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207162002,32.07.16.2002,MEKARSARI,TAMBAKSARI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46388,46293;46388,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207162003,32.07.16.2003,KASO,TAMBAKSARI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46388,46293;46388,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207162004,32.07.16.2004,KADUPANDAK,TAMBAKSARI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46388,46293;46388,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207162005,32.07.16.2005,SUKASARI,TAMBAKSARI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46388,46293;46388,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207162006,32.07.16.2006,KARANGPANINGAL,TAMBAKSARI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46388,46293;46388,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207172006,32.07.17.2006,SIDAHARJA,LAKBOK,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46385,46285;46385,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207172007,32.07.17.2007,KERTAJAYA,LAKBOK,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46385,46285;46385,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207172009,32.07.17.2009,SUKANAGARA,LAKBOK,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46385,46285;46385,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207172010,32.07.17.2010,CINTAJAYA,LAKBOK,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46385,46285;46385,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207172011,32.07.17.2011,CINTARATU,LAKBOK,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46385,46285;46385,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207172012,32.07.17.2012,SINDANGANGIN,LAKBOK,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46385,46285;46385,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207172013,32.07.17.2013,TAMBAKREJA,LAKBOK,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46385,46285;46385,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207172017,32.07.17.2017,BAREGBEG,LAKBOK,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46385,46285;46385,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207172018,32.07.17.2018,KALAPASAWIT,LAKBOK,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46385,46285;46385,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207172019,32.07.17.2019,PULOERANG,LAKBOK,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46385,46285;46385,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207182005,32.07.18.2005,KAWASEN,BANJARSARI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46383,46283;46383,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207182006,32.07.18.2006,CICAPAR,BANJARSARI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46383,46283;46383,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207182007,32.07.18.2007,CIBADAK,BANJARSARI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46383,46283;46383,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207182008,32.07.18.2008,BANJARSARI,BANJARSARI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46383,46283;46383,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207182009,32.07.18.2009,SINDANGHAYU,BANJARSARI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46383,46283;46383,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207182010,32.07.18.2010,SINDANGASIH,BANJARSARI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46383,46283;46383,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207182012,32.07.18.2012,SINDANGSARI,BANJARSARI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46383,46283;46383,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207182013,32.07.18.2013,CIHERANG,BANJARSARI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46383,46283;46383,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207182014,32.07.18.2014,PURWASARI,BANJARSARI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46383,46283;46383,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207182015,32.07.18.2015,RATAWANGI,BANJARSARI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46383,46283;46383,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207182016,32.07.18.2016,CIULU,BANJARSARI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46383,46283;46383,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207182018,32.07.18.2018,SUKASARI,BANJARSARI,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46383,46283;46383,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207192001,32.07.19.2001,PAMARICAN,PAMARICAN,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46382,46282;46382,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207192002,32.07.19.2002,SIDAMULIH,PAMARICAN,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46365,46365;46565,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207192003,32.07.19.2003,KERTAHAYU,PAMARICAN,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46361,46282;46361,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207192004,32.07.19.2004,SUKAMUKTI,PAMARICAN,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46382,46282;46382,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207192005,32.07.19.2005,BANGUNSARI,PAMARICAN,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46382,46282;46382,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207192006,32.07.19.2006,NEGLASARI,PAMARICAN,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46382,46282;46382,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207192007,32.07.19.2007,BANTARSARI,PAMARICAN,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46382,46282;46382,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207192008,32.07.19.2008,MARGAJAYA,PAMARICAN,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46382,46282;46382,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207192009,32.07.19.2009,SUKAJAYA,PAMARICAN,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46382,46282;46382,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207192010,32.07.19.2010,SUKAHURIP,PAMARICAN,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46382,46282;46382,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207192011,32.07.19.2011,SUKAJADI,PAMARICAN,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46382,46282;46382,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207192012,32.07.19.2012,SIDAHARJA,PAMARICAN,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46382,46282;46382,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207192013,32.07.19.2013,PASIRNAGARA,PAMARICAN,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46382,46282;46382,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207192014,32.07.19.2014,MEKARMULYA,PAMARICAN,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46382,46282;46382,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207292001,32.07.29.2001,CIMARAGAS,CIMARAGAS,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46381,46281;46381,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207292002,32.07.29.2002,BEBER,CIMARAGAS,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46381,46281;46381,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207292003,32.07.29.2003,RAKSABAYA,CIMARAGAS,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46381,46281;46381,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207292004,32.07.29.2004,BOJONGMALANG,CIMARAGAS,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46381,46281;46381,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207292005,32.07.29.2005,JAYARAKSA,CIMARAGAS,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46381,46281;46381,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207302001,32.07.30.2001,CISAGA,CISAGA,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46386,46291;46386,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207302002,32.07.30.2002,SIDAMULYA,CISAGA,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46386,46291;46386,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207302003,32.07.30.2003,KEPEL,CISAGA,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46386,46291;46386,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207302004,32.07.30.2004,WANGUNJAYA,CISAGA,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46386,46291;46386,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207302005,32.07.30.2005,SUKAHURIP,CISAGA,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46386,46291;46386,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207302006,32.07.30.2006,BANGUNHARJA,CISAGA,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46386,46291;46386,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207302007,32.07.30.2007,TANJUNGJAYA,CISAGA,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46386,46291;46386,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207302008,32.07.30.2008,MEKARMUKTI,CISAGA,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46386,46291;46386,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207302009,32.07.30.2009,DANASARI,CISAGA,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46386,46291;46386,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
POSTAL-3207302010,32.07.30.2010,GIRIMUKTI,CISAGA,KAB. CIAMIS,candidate_review_only,corroborated_candidate,46386,46291;46386,,yes,Kodepos.dev corroborates Open Data Jabar; candidate is not accepted as final.
